date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:00:31	18468/18468	---MCZ	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.22.1	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/animations/animations.min4d52.css	(from https://kits1.themescamp.com/archo/)
08:00:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Mar%202025%2004:59:30%20GMT	https://kits1.themescamp.com/archo/?envato_tk_templates=pricing	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/index5361.html	(from https://kits1.themescamp.com/archo/)
08:00:31	34844/34844	---MCZ	200	added ('OK')	text/css	date:Sun,%2023%20Jun%202024%2011:33:13%20GMT	https://kits1.themescamp.com/archo/wp-content/uploads/sites/2/elementor/css/post-229.css?ver=1719142393	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/uploads/sites/2/elementor/css/post-22917bf.css	(from https://kits1.themescamp.com/archo/)
08:00:31	27750/27750	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jun%202024%2006:27:43%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/header-footer-elementor/inc/js/frontend.js?ver=1.6.36	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/header-footer-elementor/inc/js/frontend4f2e.js	(from https://kits1.themescamp.com/archo/)
08:00:31	2245/2245	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/js/button-adv.js?ver=6.4.5	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/js/button-adv75e4.js	(from https://kits1.themescamp.com/archo/)
08:00:31	4997/4997	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.22.1	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/js/webpack.runtime.min4d52.js	(from https://kits1.themescamp.com/archo/)
08:00:32	67366/67366	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.22.1	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/js/frontend-modules.min4d52.js	(from https://kits1.themescamp.com/archo/)
08:00:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Mar%202025%2004:59:31%20GMT	https://kits1.themescamp.com/archo/?envato_tk_templates=footer	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/indexf8ef.html	(from https://kits1.themescamp.com/archo/)
08:00:32	12198/12198	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://kits1.themescamp.com/archo/)
08:00:32	21438/21438	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202024%2011:14:01%20GMT	https://kits1.themescamp.com/archo/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-includes/js/jquery/ui/core.min3f14.js	(from https://kits1.themescamp.com/archo/)
08:00:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Mar%202025%2004:59:32%20GMT	https://kits1.themescamp.com/archo/?envato_tk_templates=contact	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/indexb064.html	(from https://kits1.themescamp.com/archo/)
08:00:33	40254/40254	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.22.1	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/js/frontend.min4d52.js	(from https://kits1.themescamp.com/archo/)
08:00:34	95695/95695	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Mar%202025%2004:59:33%20GMT	https://kits1.themescamp.com/archo/2020/07/02/what-its-like-to-be-an-interior-designer/	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/2020/07/02/what-its-like-to-be-an-interior-designer/index.html	(from https://kits1.themescamp.com/archo/)
08:00:34	92632/92632	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Mar%202025%2004:59:33%20GMT	https://kits1.themescamp.com/archo/contact-us/	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/contact-us/index.html	(from https://kits1.themescamp.com/archo/)
08:00:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Mar%202025%2004:59:33%20GMT	https://kits1.themescamp.com/archo/?envato_tk_templates=blog-list	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/index83fb.html	(from https://kits1.themescamp.com/archo/)
08:00:34	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-stroke.eot?d7yf1v	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-strokebb1d.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/pe-icon-7-stroke.css?ver=20200508)
08:00:35	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-stroke.eot?	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-stroked41d.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/pe-icon-7-stroke.css?ver=20200508)
08:00:35	58556/58556	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-stroke.woff?d7yf1v	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-strokebb1d.woff	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/pe-icon-7-stroke.css?ver=20200508)
08:00:35	58480/58480	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-strokebb1d.ttf	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/pe-icon-7-stroke.css?ver=20200508)
08:00:35	164231/164231	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-stroke.svg?d7yf1v	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/Pe-icon-7-strokebb1d.svg	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/pe-icon-7-stroke.css?ver=20200508)
08:00:35	133034/133034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:36	133034/133034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400d41d.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:36	76548/76548	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.woff2	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:36	89824/89824	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.woff	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:36	132728/132728	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.ttf	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:37	719460/719460	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-brands-400.svg	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:37	34390/34390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:37	34390/34390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400d41d.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:37	13600/13600	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.woff2	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:37	16800/16800	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.woff	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:37	34092/34092	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.ttf	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:38	145125/145125	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-regular-400.svg	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:38	194078/194078	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:38	194078/194078	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900d41d.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:38	76120/76120	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.woff2	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:39	99004/99004	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.woff	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:39	193792/193792	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.ttf	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:39	853940/853940	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/webfonts/fa-solid-900.svg	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/fontawesome.min.css?ver=20200508)
08:00:39	617/617	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2010%20Mar%202025%2004:59:39%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/images/close.png	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/images/close.png	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/css/youtubepopup.css?ver=20200508)
08:00:40	588/588	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/img/line-pattern1.png	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/img/line-pattern1.png	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/style.css?ver=20200508)
08:00:40	107967/107967	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/img/patern.png	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/img/patern.png	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/style.css?ver=20200508)
08:00:40	91570/91570	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/img/pattern-bg.svg	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/img/pattern-bg.svg	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/style.css?ver=20200508)
08:00:40	128/128	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202024%2016:41:40%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/img/line-pattern-color.png	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/img/line-pattern-color.png	(from https://kits1.themescamp.com/archo/wp-content/plugins/better-elementor-addons/assets/style.css?ver=20200508)
08:00:41	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:41	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:41	81612/81612	---M--	200	added ('OK')	font/woff2	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:42	97804/97804	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:42	151368/151368	---M--	200	added ('OK')	font/ttf	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:42	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:42	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:42	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:43	13276/13276	---M--	200	added ('OK')	font/woff2	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:43	16276/16276	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:43	33736/33736	---M--	200	added ('OK')	font/ttf	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:43	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:44	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:44	78196/78196	---M--	200	added ('OK')	font/woff2	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:44	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
08:00:44	101652/101652	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Jun%202024%2009:04:58%20GMT	https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/hotels/kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://kits1.themescamp.com/archo/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.22.1)
